lambda,resolution,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.8,0.5,4.8323962272952023e-122,0.8216883738055067,0.348,0.235,2.290555811737926e-119,18,Vcam1
0.8,0.5,2.840500135297557e-115,0.9542414988042887,0.132,0.064,1.346397064131042e-112,18,Lgals1
0.8,0.5,5.8014566670001654e-108,0.3325547550958044,0.55,0.401,2.7498904601580784e-105,18,Cers2
0.8,0.5,8.220955408170806e-104,0.720446762245992,0.279,0.182,3.896732863472962e-101,18,Bcl2
0.8,0.5,3.57361878608967e-97,0.8877759852468023,0.188,0.11,1.6938953046065036e-94,18,Dad1
0.8,0.5,3.7215066220961842e-96,0.6358009389890769,0.112,0.054,1.7639941388735913e-93,18,Pvalb
0.8,0.5,4.399567074310347e-90,0.4828731302978252,0.681,0.645,2.0853947932231043e-87,18,Hadha
0.8,0.5,8.0026407960337905e-87,0.6697106289258514,0.291,0.201,3.793251737320017e-84,18,Pgm2
0.8,0.5,9.789533854387e-87,0.47901461502180825,0.662,0.603,4.640239046979438e-84,18,Idh1
0.8,0.5,6.880565614995146e-84,0.4652389588826459,0.535,0.449,3.2613881015076994e-81,18,Cstb
0.8,0.5,2.8460552038966518e-83,0.43740244707414977,0.153,0.085,1.3490301666470129e-80,18,Bgn
0.8,0.5,2.4501068117050097e-82,0.7779304429744741,0.345,0.265,1.1613506287481745e-79,18,Nt5c
0.8,0.5,5.120053286692492e-73,0.5968088063488703,0.264,0.181,2.4269052578922412e-70,18,Hibadh
0.8,0.5,1.292781810444182e-72,0.7361063523869837,0.214,0.141,6.127785781505422e-70,18,Cox10
0.8,0.5,3.92449278119594e-67,0.30567979354725083,0.22,0.143,1.8602095782868755e-64,18,Nfkbia
0.8,0.5,8.54935279900599e-67,0.339626605284703,0.685,0.647,4.052393226728839e-64,18,Ddost
0.8,0.5,1.2163315427255305e-66,0.4452508432067099,0.59,0.543,5.7654115125190146e-64,18,Sdhc
0.8,0.5,8.785315784866979e-57,0.42483257090347976,0.465,0.388,4.164239682026948e-54,18,Degs1
0.8,0.5,1.239295874271723e-53,0.6256709496564863,0.187,0.126,5.874262444047966e-51,18,Acaa1a
0.8,0.5,2.198962549081679e-53,0.8587432455700097,0.104,0.06,1.0423082482647159e-50,18,Cad
0.8,0.5,1.2923119868520573e-49,0.45348193825960337,0.156,0.101,6.125558817678752e-47,18,Tlr4
0.8,0.5,7.894388500707323e-47,0.3157269169833987,0.554,0.489,3.741940149335271e-44,18,Aldh7a1
0.8,0.5,1.9087746750284642e-45,0.43187597689754464,0.387,0.318,9.04759195963492e-43,18,Adh5
0.8,0.5,3.042893590488495e-43,0.2895735141700191,0.485,0.408,1.4423315618915467e-40,18,Csf1
0.8,0.5,1.8135315827922005e-38,0.287982002129656,0.663,0.637,8.59613970243503e-36,18,P4ha1
0.8,0.5,2.161660576375563e-37,0.5758106769025164,0.159,0.111,1.0246271132020169e-34,18,Pgls
0.8,0.5,3.3790423641175014e-26,0.39033818529965414,0.189,0.144,1.6016660805916957e-23,18,Mapkapk2
0.8,0.5,1.5085579500676484e-25,0.3732808474837206,0.207,0.16,7.150564683320654e-23,18,Apoe
0.8,0.5,1.0629452539718658e-23,0.2788414364652434,0.181,0.137,5.038360503826644e-21,18,Pla2g4a
0.8,0.5,2.337990096830831e-23,0.4281915369285496,0.122,0.088,1.108207305897814e-20,18,Aldh3b1
0.8,0.5,4.7042014234106676e-23,0.2658511406913753,0.606,0.589,2.2297914746966566e-20,18,Jund
0.8,0.5,9.573809263154324e-19,0.2852152433614114,0.517,0.493,4.53798559073515e-16,18,Hacd2
0.8,0.5,1.3281227745951987e-18,0.26675808806288315,0.591,0.595,6.295301951581242e-16,18,Scg3
0.8,0.5,3.9315926267690924e-17,0.35081742816560446,0.166,0.132,1.8635749050885496e-14,18,Ebp
0.8,0.5,1.9462219341903604e-16,0.2899188416947349,0.318,0.278,9.225091968062308e-14,18,Cox14
0.8,0.5,2.0764350762727895e-16,0.4502385063260679,0.113,0.086,9.842302261533022e-14,18,Vldlr
0.8,0.5,2.45017281873117e-16,0.37655593515395847,0.196,0.162,1.1613819160785747e-13,18,Polr1a
0.8,0.5,7.089417325159227e-13,0.3078965475680455,0.141,0.113,3.3603838121254734e-10,18,Ppcdc
0.8,0.5,4.395271858090659e-12,0.2999626389949672,0.322,0.294,2.0833588607349723e-9,18,St3gal2
0.8,0.5,1.3227535344561085e-8,0.2683386967197394,0.222,0.197,6.269851753321954e-6,18,Pla2g12a
0.8,0.5,1.418897617693556e-8,0.3521433184878977,0.109,0.089,6.725574707867456e-6,18,Tgfbi
0.8,0.5,6.858379405177993e-5,0.330254790776554,0.698,0.726,0.032508718380543686,18,Smpd1
0.8,0.5,0,4.4873379265132645,0.187,0.02,0,19,Cxcl10
0.8,0.5,4.099025565108807e-177,1.7999332058575035,0.176,0.065,1.9429381178615744e-174,19,Ifit1
0.8,0.5,6.827815365683925e-166,1.0784451743250965,0.335,0.172,3.23638448333418e-163,19,Cst7
0.8,0.5,2.4259522784250855e-148,1.680321844044297,0.291,0.151,1.1499013799734906e-145,19,Ifit2
0.8,0.5,2.788980043666333e-103,0.3814115214679519,0.96,0.897,1.321976540697842e-100,19,Mbp
0.8,0.5,8.093265691634389e-94,0.8624019775728711,0.488,0.354,3.836207937834701e-91,19,Lgals3bp
0.8,0.5,4.533611470066438e-84,0.7579758463094142,0.713,0.622,2.148931836811491e-81,19,Gfap
0.8,0.5,5.202123388502745e-83,0.8641481006050051,0.252,0.144,2.465806486150301e-80,19,Bcl2a1b
0.8,0.5,3.1222261720020746e-67,0.7708765526589705,0.591,0.484,1.4799352055289834e-64,19,Serpina3n
0.8,0.5,1.187160772933148e-65,0.5377831956687671,0.328,0.214,5.627142063703121e-63,19,Trem2
0.8,0.5,1.313225905736735e-65,0.6924625216938881,0.335,0.223,6.224690793192124e-63,19,C1qc
0.8,0.5,6.882910596676061e-63,0.3974999423890879,0.93,0.9,3.262499622824453e-60,19,Ctsd
0.8,0.5,1.9653826218294033e-59,0.34237781217749297,0.941,0.913,9.315913627471372e-57,19,Ftl1
0.8,0.5,1.2223069032202467e-56,0.33119453140749266,0.789,0.691,5.79373472126397e-54,19,Cd63
0.8,0.5,1.6611035328642393e-56,1.078166462116989,0.192,0.113,7.873630745776495e-54,19,Gpnmb
0.8,0.5,1.846570919922315e-54,0.7520082760511024,0.308,0.206,8.752746160431772e-52,19,Ifitm3
0.8,0.5,2.4274014766488563e-53,0.8066538061236294,0.133,0.07,1.1505882999315578e-50,19,Spp1
0.8,0.5,3.4659386529336413e-53,0.7004545722850921,0.317,0.219,1.642854921490546e-50,19,Lyz2
0.8,0.5,4.362437332286347e-52,0.6348092420039606,0.324,0.225,2.0677952955037284e-49,19,C1qa
0.8,0.5,3.3408406469344694e-51,0.37218245936191374,0.681,0.575,1.5835584666469386e-48,19,Lap3
0.8,0.5,1.3369891319826328e-48,0.37341145936641273,0.404,0.296,6.3373284855976795e-46,19,Vim
0.8,0.5,5.073335294363303e-45,0.6756697975230757,0.227,0.148,2.4047609295282058e-42,19,Aif1
0.8,0.5,2.1503518877141266e-44,0.6472744360125671,0.211,0.134,1.0192667947764959e-41,19,Ly86
0.8,0.5,6.063940004994006e-42,0.48757220699708514,0.749,0.68,2.8743075623671587e-39,19,Grn
0.8,0.5,3.3776390861126414e-39,0.41577523458675203,0.286,0.2,1.601000926817392e-36,19,Cx3cr1
0.8,0.5,6.0367863347071e-39,0.5090060899611816,0.329,0.241,2.8614367226511655e-36,19,Myo1e
0.8,0.5,2.59404658156448e-38,0.4690435023551122,0.493,0.408,1.2295780796615635e-35,19,Csf1
0.8,0.5,3.027788013506611e-37,0.5936781056113104,0.287,0.207,1.4351715184021335e-34,19,Cd68
0.8,0.5,6.727266029747903e-37,0.4405566361177966,0.356,0.269,3.188724098100506e-34,19,Hexb
0.8,0.5,1.2159666993371115e-31,0.4287217182395764,0.374,0.291,5.763682154857909e-29,19,Ermn
0.8,0.5,2.0133059119866405e-30,0.29632314011455785,0.476,0.384,9.543070022816676e-28,19,Apod
0.8,0.5,4.8648320863620305e-30,0.3219347634232306,0.688,0.611,2.3059304089356024e-27,19,Gatm
0.8,0.5,1.603135956549221e-29,0.432735380781212,0.418,0.339,7.598864434043308e-27,19,Cldn11
0.8,0.5,5.737699282197975e-29,0.3363660664665842,0.876,0.845,2.7196694597618403e-26,19,Ctsb
0.8,0.5,2.563132949854026e-28,0.25190958861415724,0.675,0.59,1.2149250182308083e-25,19,Sat1
0.8,0.5,3.200553009436057e-28,0.46981102347207265,0.391,0.316,1.517062126472691e-25,19,Gusb
0.8,0.5,1.2903225843247607e-26,0.5011928228597873,0.173,0.118,6.116129049699366e-24,19,C1qb
0.8,0.5,4.826110407062444e-26,0.269717561334752,0.93,0.905,2.2875763329475985e-23,19,Cst3
0.8,0.5,6.14477910459938e-26,0.3499357204995617,0.319,0.245,2.9126252955801064e-23,19,Mog
0.8,0.5,2.108833017935554e-24,0.3898117209709788,0.271,0.204,9.995868505014527e-22,19,Mag
0.8,0.5,3.1633964706953413e-24,0.4872025311950956,0.13,0.085,1.4994499271095917e-21,19,Cd74
0.8,0.5,3.065987691433618e-23,0.39144080882661636,0.583,0.51,1.453278165739535e-20,19,Mt2
0.8,0.5,4.10134586417438e-23,0.3116649959214465,0.776,0.738,1.944037939618656e-20,19,Hexa
0.8,0.5,1.0230189254224985e-22,0.5880899918064832,0.229,0.172,4.849109706502643e-20,19,Axl
0.8,0.5,7.108558667009925e-21,0.4857905899128405,0.106,0.068,3.3694568081627045e-18,19,Selplg
0.8,0.5,1.1346218052935373e-20,0.3870175087482506,0.275,0.215,5.378107357091367e-18,19,Aspa
0.8,0.5,2.040433755120552e-20,0.26595922194196586,0.55,0.48,9.671655999271417e-18,19,Abca1
0.8,0.5,1.0447582384539067e-19,0.5216049223070012,0.136,0.094,4.952154050271518e-17,19,Cd14
0.8,0.5,2.0641594116004349e-19,0.28213129540022597,0.422,0.353,9.784115610986062e-17,19,Pllp
0.8,0.5,1.0921684090761793e-16,0.45547130608041553,0.346,0.29,5.17687825902109e-14,19,Aqp4
0.8,0.5,1.18073708138594e-16,0.5507444653522109,0.123,0.086,5.596693765769356e-14,19,Plin2
0.8,0.5,1.2016351386912428e-16,0.48292607108411234,0.124,0.086,5.695750557396491e-14,19,Hk2
0.8,0.5,1.5877409556685873e-14,0.33098139217603095,0.202,0.157,7.525892129869103e-12,19,Lpcat2
0.8,0.5,2.2251987454504917e-14,0.2660765100407614,0.459,0.404,1.054744205343533e-11,19,Cers2
0.8,0.5,8.404730920761495e-14,0.6355691844732756,0.117,0.084,3.983842456440949e-11,19,Hmox1
0.8,0.5,6.5181815906706436e-12,0.2667279797643263,0.545,0.505,3.089618073977885e-9,19,Pfkfb3
0.8,0.5,1.1846714820250133e-11,0.25371952499217093,0.312,0.267,5.615342824798563e-9,19,Tgfbr1
0.8,0.5,3.619287250015213e-10,0.38276573468801267,0.125,0.096,1.715542156507211e-7,19,Plcg2
0.8,0.5,3.868827917762043e-10,0.2995450010912215,0.198,0.161,1.8338244330192083e-7,19,Ppard
0.8,0.5,7.603647116682973e-10,0.3696239336522984,0.131,0.102,3.604128733307729e-7,19,Tlr4
0.8,0.5,1.6250002399924846e-9,0.3574390382895838,0.178,0.145,7.702501137564376e-7,19,Mapkapk2
0.8,0.5,1.644368165493837e-9,0.3701675378054956,0.137,0.107,7.794305104440787e-7,19,Mt1
0.8,0.5,3.4097573457788337e-7,0.5572272133127695,0.211,0.183,1.6162249818991672e-4,19,Lpl
0.8,0.5,1.7882140905491982e-5,0.46053855506715946,0.207,0.183,0.008476134789203199,19,Bcl2
0.8,0.5,3.425842516422053e-5,0.31964454373285056,0.123,0.103,0.01623849352784053,19,Pnp
0.8,0.5,3.460824173544711e-5,0.3687324282901745,0.144,0.122,0.01640430658260193,19,Hmgb2
0.8,0.5,0,6.092303500320393,0.903,0.085,0,20,Car12
0.8,0.5,0,4.580787647358188,0.894,0.131,0,20,Ttr
0.8,0.5,0,3.388802142981003,0.864,0.173,0,20,Htr2c
0.8,0.5,0,3.1701074272214944,0.916,0.231,0,20,Vcam1
0.8,0.5,0,4.379253548212358,0.733,0.062,0,20,Ltc4s
0.8,0.5,0,3.788212137033948,0.769,0.103,0,20,Maob
0.8,0.5,0,2.388983563299134,0.793,0.128,0,20,Ocln
0.8,0.5,0,0.7734663231404024,0.948,0.338,0,20,Ptgds
0.8,0.5,0,2.6223432168526477,0.97,0.396,0,20,Timp3
0.8,0.5,0,3.3317550032808696,0.912,0.339,0,20,Acad8
0.8,0.5,0,2.357459690096737,0.693,0.123,0,20,Slc7a10
0.8,0.5,0,1.7228677810204878,0.892,0.35,0,20,Lgals3bp
0.8,0.5,0,1.8721583667223736,0.717,0.176,0,20,Maf
0.8,0.5,0,2.55338655272093,0.634,0.102,0,20,Hspg2
0.8,0.5,0,3.1942810279379352,0.575,0.061,0,20,Lgals1
0.8,0.5,0,2.1383071611797426,0.787,0.277,0,20,Whrn
0.8,0.5,0,2.5643935286962893,0.839,0.341,0,20,Prps2
0.8,0.5,0,1.922180596770353,0.748,0.265,0,20,Lipa
0.8,0.5,0,1.0571227113892951,0.683,0.203,0,20,Ifitm3
0.8,0.5,0,2.0101917559049776,0.826,0.351,0,20,Cat
0.8,0.5,0,2.6470065528817917,0.548,0.082,0,20,Bgn
0.8,0.5,0,3.6642729156501543,0.475,0.018,0,20,Dnah11
0.8,0.5,0,0.8868999601467616,0.686,0.256,0,20,St3gal6
0.8,0.5,0,1.8096932873779663,0.569,0.152,0,20,Ifitm2
0.8,0.5,0,3.248683595164347,0.468,0.064,0,20,Mgp
0.8,0.5,0,2.04584744118666,0.511,0.112,0,20,B4galt1
0.8,0.5,0,1.5626669972618386,0.703,0.306,0,20,Idh2
0.8,0.5,0,2.8346759418894463,0.99,0.596,0,20,Aldh2
0.8,0.5,0,0.9299877444944062,0.819,0.452,0,20,Fads2
0.8,0.5,0,1.2920282875691944,0.656,0.29,0,20,Acadl
0.8,0.5,0,1.6708140822010855,0.826,0.473,0,20,Odc1
0.8,0.5,0,1.1663171265226882,0.727,0.386,0,20,Degs1
0.8,0.5,0,1.5882368346470237,0.867,0.541,0,20,Sdhc
0.8,0.5,0,3.8366658866189107,0.41,0.087,0,20,Tgfbi
0.8,0.5,0,1.6097576970171374,0.919,0.601,0,20,Idh1
0.8,0.5,0,1.0412173755126646,0.751,0.433,0,20,Vegfa
0.8,0.5,0,1.3383255410634016,0.69,0.374,0,20,Pomgnt1
0.8,0.5,0,2.3025760199616796,0.984,0.69,0,20,Cd63
0.8,0.5,0,1.7233722074549458,0.923,0.643,0,20,Hadha
0.8,0.5,0,2.1803000646372275,0.365,0.086,0,20,Serping1
0.8,0.5,0,1.2611004628097522,0.83,0.556,0,20,Pcx
0.8,0.5,0,1.1073052904764,0.408,0.14,0,20,Prodh
0.8,0.5,0,1.5763660603434666,0.329,0.067,0,20,Col1a2
0.8,0.5,0,1.6007273327097793,0.406,0.149,0,20,Chsy1
0.8,0.5,0,1.3637407691142407,0.953,0.699,0,20,Ctsl
0.8,0.5,0,0.93911714737592,0.909,0.673,0,20,Gpx1
0.8,0.5,0,1.1314749227397496,0.869,0.635,0,20,P4ha1
0.8,0.5,0,1.3362731754378072,0.933,0.703,0,20,Hadhb
0.8,0.5,0,1.7704249089557498,0.946,0.724,0,20,Smpd1
0.8,0.5,0,2.039144061980973,0.245,0.048,0,20,Sncg
0.8,0.5,0,0.8065015294599003,0.973,0.79,0,20,Ldha
0.8,0.5,0,3.351733489786906,0.202,0.028,0,20,Lum
0.8,0.5,0,0.7887454099479068,0.896,0.738,0,20,Hif1a
0.8,0.5,0,1.3937958926597338,0.972,0.822,0,20,Gns
0.8,0.5,0,1.0333839154016684,0.933,0.785,0,20,Tecr
0.8,0.5,0,3.364902268700067,0.161,0.03,0,20,H2-Eb1
0.8,0.5,0,4.263869844244257,0.128,0.008,0,20,Adh1
0.8,0.5,0,1.5180235310696004,0.975,0.857,0,20,Rpn1
0.8,0.5,0,1.2259754533086262,0.976,0.863,0,20,Ogdh
0.8,0.5,0,1.3205712501128586,0.995,0.9,0,20,Ctsd
0.8,0.5,0,0.35559462318616886,0.995,0.905,0,20,Cst3
0.8,0.5,0,1.147408615156356,0.976,0.913,0,20,Oxct1
0.8,0.5,0,1.0303516864398825,0.997,0.947,0,20,Prdx1
0.8,0.5,0,0.7992916887554369,0.994,0.958,0,20,Mdh1
0.8,0.5,0,0.9152639849934707,0.989,0.961,0,20,Clu
0.8,0.5,0,0.5497225113881097,0.991,0.968,0,20,Uqcrc1
0.8,0.5,0,1.4179182037960967,0.994,0.973,0,20,Ldhb
0.8,0.5,0,0.6958147707310585,0.972,0.957,0,20,Cox4i1
0.8,0.5,0,0.593101985861177,0.995,0.983,0,20,Sdha
0.8,0.5,0,0.9502230549906159,1,1,0,20,Psap
0.8,0.5,9.835359559158298e-307,0.6346068270297942,0.972,0.863,4.6619604310410334e-304,20,Lrp1
0.8,0.5,1.0742242816721044e-306,1.2928736351828032,0.437,0.181,5.0918230951257744e-304,20,Bcl2
0.8,0.5,3.075162872852769e-304,0.991074743370342,0.723,0.449,1.4576272017322125e-301,20,Cstb
0.8,0.5,9.762784311586345e-302,1.492415407075318,0.397,0.16,4.6275597636919276e-299,20,Polr1a
0.8,0.5,4.748669607914869e-300,1.13816525283947,0.588,0.306,2.250869394151648e-297,20,Naga
0.8,0.5,2.24751419162629e-289,0.7099112451453123,0.914,0.798,1.0653217268308614e-286,20,Man2a2
0.8,0.5,3.450757390056814e-279,0.6596322825063504,0.914,0.808,1.6356590028869298e-276,20,Dlst
0.8,0.5,4.974596161699704e-269,1.646488554293589,0.218,0.064,2.3579585806456598e-266,20,Ppara
0.8,0.5,2.401848978811983e-261,1.5414484816348386,0.226,0.067,1.13847641595688e-258,20,Emcn
0.8,0.5,4.186407642313392e-249,0.6451601290838784,0.892,0.775,1.9843572224565477e-246,20,Echs1
0.8,0.5,3.056751922945803e-246,0.6319408097675729,0.795,0.478,1.4489004114763107e-243,20,Abca1
0.8,0.5,9.988134282430893e-246,1.2529264195795555,0.426,0.196,4.734375649872243e-243,20,Pla2g12a
0.8,0.5,8.408257049929354e-245,0.5489142962005461,0.39,0.155,3.985513841666514e-242,20,Lpcat2
0.8,0.5,6.613539497824533e-234,1.1324878361543715,0.509,0.266,3.1348177219688284e-231,20,Cbr1
0.8,0.5,3.2567845220485036e-233,1.4006622466926422,0.254,0.087,1.5437158634509908e-230,20,Aldh3b1
0.8,0.5,1.0835954660857858e-228,0.6127166766978318,0.68,0.361,5.1362425092466244e-226,20,Phgdh
0.8,0.5,8.350010947863152e-219,1.483768773062626,0.286,0.111,3.957905189287134e-216,20,Pgls
0.8,0.5,1.2772416451749094e-216,0.6597450719697917,0.826,0.625,6.0541253981290704e-214,20,Msmo1
0.8,0.5,2.3718325963354267e-209,0.6721712353123854,0.649,0.387,1.1242486506629923e-206,20,Chst11
0.8,0.5,1.0751196944971904e-191,1.891771249293413,0.139,0.038,5.096067351916683e-189,20,Eci1
0.8,0.5,2.5665710474075967e-189,1.3918886271279334,0.273,0.11,1.2165546764712007e-186,20,Dad1
0.8,0.5,2.4343243304503377e-185,0.37269033889874525,0.928,0.845,1.15386973263346e-182,20,Ctsb
0.8,0.5,1.0869198632320672e-172,1.176817950673144,0.178,0.058,5.152000151719998e-170,20,Icam1
0.8,0.5,1.9078624580348732e-169,0.6615618957435422,0.728,0.515,9.0432680510853e-167,20,Hmgcs1
0.8,0.5,1.3551345754014118e-165,1.3623649876087824,0.223,0.085,6.423337887402692e-163,20,Vldlr
0.8,0.5,1.5106308542035556e-164,1.101013354569718,0.316,0.144,7.160390248924854e-162,20,Mapkapk2
0.8,0.5,1.5731667319215238e-163,0.29660107180981443,1,1,7.456810309308022e-161,20,Gapdh
0.8,0.5,1.6851291881043375e-156,0.4004538719271935,0.955,0.867,7.98751235161456e-154,20,Hk1
0.8,0.5,4.997095916548111e-154,0.6633241219262448,0.458,0.24,2.3686234644438047e-151,20,Myo1e
0.8,0.5,3.7253236760101156e-153,1.1935979566265118,0.246,0.102,1.7658034224287947e-150,20,Pnp
0.8,0.5,1.6360320155783615e-148,0.3718982038137697,0.965,0.912,7.754791753841433e-146,20,Ftl1
0.8,0.5,1.7179565147959898e-148,1.657589410113459,0.152,0.05,8.143113880132991e-146,20,Rxra
0.8,0.5,1.0240299659116885e-128,1.2136258493445586,0.181,0.07,4.853902038421403e-126,20,Plin3
0.8,0.5,1.2653312775458944e-126,1.1586660009494492,0.239,0.107,5.9976702555675395e-124,20,Ldlr
0.8,0.5,6.571734297385472e-126,1.7174964662227046,0.113,0.035,3.115002056960714e-123,20,Cpt1b
0.8,0.5,1.200362600075574e-124,1.1362740585168924,0.254,0.117,5.689718724358221e-122,20,Ganc
0.8,0.5,8.322621901430857e-124,0.6035093355160513,0.773,0.646,3.944922781278227e-121,20,Cndp2
0.8,0.5,5.210531560924049e-122,0.5815410671081498,0.756,0.551,2.469791959877999e-119,20,Acta2
0.8,0.5,2.2361109470181703e-113,0.7414590576431068,0.511,0.336,1.0599165888866127e-110,20,Coasy
0.8,0.5,1.1993027267874246e-111,0.4931101334251222,0.734,0.558,5.684694924972392e-109,20,Gmps
0.8,0.5,3.6480648649840745e-111,0.3153695147415394,0.292,0.14,1.7291827460024512e-108,20,Plin4
0.8,0.5,8.549281219220132e-108,0.8161851110655667,0.356,0.198,4.052359297910342e-105,20,Soat1
0.8,0.5,7.013453713096802e-100,0.6154202568164142,0.664,0.501,3.324377060007884e-97,20,Pgd
0.8,0.5,9.664286081560164e-99,0.5623164228326791,0.688,0.553,4.580871602659518e-96,20,Stt3a
0.8,0.5,6.497702525523019e-98,0.4083372137519341,0.842,0.72,3.079910997097911e-95,20,Ndufv2
0.8,0.5,1.7085722587665825e-89,0.6039735037871691,0.554,0.39,8.098632506553601e-87,20,Pank3
0.8,0.5,8.226754268363106e-87,0.309100580058679,0.93,0.911,3.8994815232041123e-84,20,Tkt
0.8,0.5,2.8244311226439827e-83,0.4378330993981549,0.766,0.647,1.3387803521332479e-80,20,Ddost
0.8,0.5,2.707845463888536e-78,0.28619451139720065,0.916,0.809,1.2835187498831662e-75,20,Pdha1
0.8,0.5,9.789974785361308e-73,1.0486451431702908,0.173,0.084,4.64044804826126e-70,20,Hmox1
0.8,0.5,4.400766680993021e-70,1.3816796129430076,0.171,0.084,2.0859634067906917e-67,20,Cd74
0.8,0.5,6.139875324557907e-67,0.408970690906388,0.676,0.537,2.910300903840448e-64,20,Nr1h2
0.8,0.5,1.4655304403078185e-66,0.5712113621973665,0.15,0.07,6.94661428705906e-64,20,Spp1
0.8,0.5,2.2086710688094447e-55,0.7667858358077901,0.165,0.085,1.0469100866156769e-52,20,Plin2
0.8,0.5,3.973638833958399e-51,0.3925646809996436,0.59,0.463,1.883504807296281e-48,20,Acss2
0.8,0.5,2.289229404394012e-49,0.49341236362060914,0.446,0.327,1.0850947376827616e-46,20,Aldh9a1
0.8,0.5,3.99026004933954e-49,0.6076067455311704,0.338,0.229,1.891383263386942e-46,20,Alg5
0.8,0.5,1.010632078108552e-46,0.2671951710356384,0.874,0.804,4.790396050234537e-44,20,Sdhb
0.8,0.5,2.363580631765305e-46,0.6333682724207494,0.28,0.182,1.1203372194567547e-43,20,Hibadh
0.8,0.5,5.952332905722744e-46,0.5432625979074579,0.388,0.278,2.8214057973125808e-43,20,Cox14
0.8,0.5,7.04942390515369e-43,0.3000793221520079,0.734,0.635,3.341426931042849e-40,20,Me1
0.8,0.5,1.0614346952434831e-31,0.8110284979542115,0.134,0.078,5.03120045545411e-29,20,Khk
0.8,0.5,7.723286186187272e-31,0.35441551191339826,0.355,0.261,3.660837652252767e-28,20,Acsl1
0.8,0.5,7.818663909816523e-30,0.41443452217111565,0.318,0.23,3.706046693253032e-27,20,Sptlc2
0.8,0.5,1.1204747729455073e-22,0.6175568835241361,0.16,0.106,5.3110504237617043e-20,20,Dgat1
0.8,0.5,7.066188560249223e-16,0.304249146428331,0.347,0.282,3.349373377558132e-13,20,Sphk2
0.8,0.5,1.2314273665062124e-15,0.47698961043851495,0.163,0.117,5.836965717239447e-13,20,Ppat
0.8,0.5,4.84192144613225e-15,0.2629973666707075,0.44,0.376,2.2950707654666864e-12,20,G6pc3
0.8,0.5,8.417339755803967e-14,0.265341460409279,0.168,0.122,3.9898190442510804e-11,20,Hmgb2
0.8,0.5,1.0409295425151363e-12,0.33704434062801214,0.31,0.257,4.934006031521746e-10,20,C1galt1c1
0.8,0.5,1.6380060395397565e-10,0.5905777051657716,0.225,0.183,7.764148627418446e-8,20,Lpl
0.8,0.5,0,2.0037687994668385,0.821,0.226,0,21,Slc17a6
0.8,0.5,0,4.812921469713878,0.576,0.057,0,21,Syt6
0.8,0.5,0,3.719685384408753,0.413,0.049,0,21,Sncg
0.8,0.5,1.5651247271161521e-279,1.8469324974041803,0.976,0.827,7.418691206530561e-277,21,Acly
0.8,0.5,2.456432537391832e-247,3.419184508592105,0.543,0.139,1.1643490227237284e-244,21,Calb2
0.8,0.5,1.5847459408126866e-217,1.2028874142686354,0.997,0.983,7.511695759452134e-215,21,Sdha
0.8,0.5,5.418628468190819e-213,5.0748969497348355,0.116,0.008,2.5684298939224483e-210,21,Wif1
0.8,0.5,4.3903725125876224e-147,1.7261751962965641,0.925,0.634,2.081036570966533e-144,21,Chst1
0.8,0.5,5.2642444434122474e-138,2.21057605961466,0.326,0.078,2.4952518661774052e-135,21,Tac1
0.8,0.5,1.160400925912004e-130,1.1697556664177298,0.94,0.751,5.500300388822899e-128,21,Auh
0.8,0.5,1.3264275859090902e-106,0.870201109944797,1,0.973,6.287266757209088e-104,21,Ldhb
0.8,0.5,2.697576325721095e-100,1.0111263368258143,0.98,0.85,1.278651178391799e-97,21,Got2
0.8,0.5,9.278815691176684e-95,0.9485015813390496,0.935,0.788,4.3981586376177484e-92,21,Ndufs1
0.8,0.5,1.5679877516133623e-93,0.6959751329819475,0.999,0.995,7.432261942647337e-91,21,Pkm
0.8,0.5,2.432954029548771e-84,1.146190176198749,0.827,0.646,1.1532202100061176e-81,21,Cndp2
0.8,0.5,1.3497349374778168e-83,1.1423319637026705,0.366,0.129,6.397743603644851e-81,21,Reln
0.8,0.5,5.311183660448043e-81,0.7091810709853426,0.997,0.949,2.5175010550523723e-78,21,Pgam1
0.8,0.5,6.330274645226094e-79,1.850705853035166,0.424,0.179,3.0005501818371685e-76,21,St6galnac4
0.8,0.5,2.555526840062344e-72,0.47853368835558463,1,1,1.211319722189551e-69,21,Psap
0.8,0.5,6.47487479961046e-71,0.8784377019297712,0.607,0.309,3.0690906550153582e-68,21,Cnr1
0.8,0.5,6.490726367225358e-62,0.855845657731702,0.857,0.578,3.0766042980648198e-59,21,Opcml
0.8,0.5,1.1343854936762563e-61,1.3757289208798151,0.743,0.455,5.376987240025455e-59,21,Fads2
0.8,0.5,1.2573294459954588e-61,0.7862370679564528,0.95,0.864,5.959741574018475e-59,21,Ogdh
0.8,0.5,2.168980449879059e-58,0.992435631875029,0.909,0.767,1.028096733242674e-55,21,Etnk1
0.8,0.5,4.433318215239403e-57,0.5125380837387015,0.994,0.968,2.101392834023477e-54,21,Uqcrc1
0.8,0.5,5.88245494435988e-57,0.7498159257146324,0.896,0.645,2.788283643626583e-54,21,Slc17a7
0.8,0.5,4.84686220992656e-53,1.598143401904431,0.478,0.265,2.2974126875051896e-50,21,Abca7
0.8,0.5,5.156489342149787e-52,0.4963145299914644,1,1,2.444175948178999e-49,21,Gapdh
0.8,0.5,2.4223625645839045e-51,0.7235359952008875,0.648,0.411,1.1481998556127707e-48,21,Tnr
